EffectiveDate,IncludedQuantity,MeterCategory,MeterId,MeterName,MeterRates_0,MeterRates_100,MeterRates_1000,MeterRates_1000000,MeterRates_1000000000,MeterRates_10235,MeterRates_1024,MeterRates_10240,MeterRates_10240.0,MeterRates_102400,MeterRates_1024000,MeterRates_1048576,MeterRates_1048576.0,MeterRates_1140,MeterRates_1500,MeterRates_153595,MeterRates_153600,MeterRates_153600.0,MeterRates_16500,MeterRates_1766500,MeterRates_1980000,MeterRates_20,MeterRates_20000,MeterRates_200000,MeterRates_20480,MeterRates_2487.5,MeterRates_25,MeterRates_250,MeterRates_25600,MeterRates_266500,MeterRates_2999900,MeterRates_499000,MeterRates_499900,MeterRates_5,MeterRates_5.0,MeterRates_500,MeterRates_51195,MeterRates_511995,MeterRates_5120,MeterRates_51200,MeterRates_51200.0,MeterRates_512000,MeterRates_512000.0,MeterRates_5120000,MeterRates_5242880,MeterRates_5242880.0,MeterRates_5999900,MeterRates_6500,MeterRates_66500,MeterRates_87.5,MeterRates_90,MeterRates_95,MeterRates_950000,MeterRates_99000,MeterRates_995,MeterRates_9950000,MeterRates_9980000,MeterRates_99900,MeterRates_9999900,MeterRegion,MeterSubCategory,MeterTags_0,Unit
2014-11-01T00:00:00Z,0,Data Services,45778e44-99e9-4a44-96cf-a8f629094ec1,Premium P2 Secondary Geo Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,SQL Database,None,Days
2014-12-01T00:00:00Z,0,Virtual Machines,3671905c-0d8a-43fe-934e-5111bb3f2354,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,A4 VM (Windows),None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,d1e046dd-bca5-4325-aba8-3d9eabeb0566,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,Standard_D13_v2 VM,None,Hours
2015-08-01T00:00:00Z,0,Visual Studio,ee6736cf-57fd-443b-9a89-9b9810953c65,Private Agents,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Build and Deployment,None,Agents
2014-10-01T00:00:00Z,0,Virtual Machines,29d5ee7c-1eee-4d00-8ac9-72d1b587b5ac,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,A11 VM,None,Hours
2014-05-01T00:00:00Z,0,Virtual Machines,303e8e3b-649f-42f5-ad47-44bf47e4da1e,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,A6 VM,None,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,dddd59fb-03b9-494d-868a-11c2a079a777,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_G3 VM,None,Hours
2015-10-01T00:00:00Z,0,Cache,8b9422d3-7c2d-4a16-8732-91eb7d1abdd7,Premium P3 (Hours),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Azure Redis Cache,None,Hours
0001-01-01T00:00:00,0,Service Bus,c2ec93b6-fffd-473f-b03b-99ec0f014230,Free Notification Hub Units,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Notification Hub,None,Units
2013-12-01T00:00:00Z,0,Cloud Services,92f7843b-1ac6-4267-bb2d-24c1de7b3333,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,A8 Cloud Services,None,Hours
2014-12-01T00:00:00Z,0,Virtual Machines,6cb69b1e-dc15-4380-8134-323c26bbf4d1,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US North Central,A3 VM (Windows),None,Hours
2014-11-01T00:00:00Z,0,Cache,d8f22317-5495-4365-898d-96ca9e69f54d,Standard C6 (Hours),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Azure Redis Cache,None,Hours
2015-03-01T00:00:00Z,0,Virtual Machines,4b8b8092-a2d7-4785-9b9f-76104f4c7269,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Oracle Database Enterprise (16 core),Third Party,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,c4e200af-c022-48cd-8164-3e9b7693565b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_G5 VM,None,Hours
2014-10-01T00:00:00Z,0,Cloud Services,f28dbd03-a3f7-4344-9490-cd85042fa755,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US Central,A10 Cloud Services,None,Hours
2014-12-01T00:00:00Z,0,Virtual Machines,b29222d7-79f4-4662-9270-b59f7a48ee59,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,A3 VM (Windows),None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,0d21c63f-67c2-4e58-a68b-3157271b7e1a,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,Standard_D13 VM,None,Hours
2014-08-01T00:00:00Z,3840,Networking,8813a5f0-e25a-487f-8a4e-aa6030988180,Data Transfer Out at 500 Mbps (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 2,ExpressRoute (IXP),None,GB
2014-03-12T00:00:00Z,0,Virtual Machines,7e266189-fb95-4615-af5b-126a00e78714,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Oracle Weblogic Server Standard (16 core),Third Party,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,8bd8c303-7ff0-429f-afc7-7baef7134cbf,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_G3 VM,None,Hours
2014-02-11T00:00:00Z,0,Virtual Machines,74dddeed-eab9-41bb-b4e1-08695751c738,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,BASIC.A0 VM (Windows),None,Hours
2015-09-01T00:00:00Z,0,Networking,463a9c40-ba9f-4cba-b238-1353af4486b7,Unlimited Data - 50 Mbps,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 3,ExpressRoute,None,Connections
2015-09-01T00:00:00Z,0,Virtual Machines,7adc6db5-d01d-4400-b10b-156a95de4738,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,A11 VM,None,Hours
2014-05-23T00:00:00Z,0,Storage,0fb708ff-6638-4d65-a800-9f26a96e3752,Standard IO - Block Blob (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,Read-Access Geo Redundant,None,GB
2015-10-01T00:00:00Z,0,Virtual Machines,daa2596f-4d24-47e4-a7c2-d5ab5128b17b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,Standard_D14 VM,None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,7478abb1-2639-4530-8d20-4de16c10b22b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,D13 HDInsight,None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,fc6283ae-2f1b-4ec4-9347-ed21c271f1dc,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US Central,Standard_D13_v2 VM,None,Hours
2014-11-01T00:00:00Z,0,Data Services,e5134ccb-47b0-470a-9267-bbd4333e68c2,Standard S4 Secondary Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,SQL Database,None,Days
2014-10-01T00:00:00Z,0,Virtual Machines,776a858f-25d6-428d-808a-aa4f2a954dac,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_G2 VM,None,Hours
2015-09-01T00:00:00Z,0,Virtual Machines,6a58cfd3-f46a-4634-9202-b0d962003a79,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US South Central,A11 VM,None,Hours
2014-11-01T00:00:00Z,0,Networking,3ce1a51e-dde8-4373-b05a-d139ecc3fdae,10 Gbps Connections,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,ExpressRoute (IXP),None,Connections
2015-07-01T00:00:00Z,0,Data Services,cb276b0a-ea08-4a83-b6d5-45d89f048dc5,Premium P11 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,SQL Database,None,Days
2015-10-01T00:00:00Z,0,Virtual Machines,85373a0c-6ece-41bd-8d07-34477114df1b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU West,Standard_D12 VM,None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,d86bdc3f-486d-48e2-8bb8-6d0697656ebf,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,D11 HDInsight,None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,77609be6-c110-4e07-962b-6238efbfd0d1,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_D13 VM (Windows),None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,99991cc8-be03-443a-83de-4d9ede021782,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US South Central,Standard_D14_v2 VM (Windows),None,Hours
2013-12-01T00:00:00Z,0,Cloud Services,43636e6b-432f-4fa6-81c2-570325eceaf2,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,A6 Cloud Services,None,Hours
2014-11-01T00:00:00Z,0,Data Services,6a6a5344-8478-4803-b1c3-229d08c10383,Standard S0 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,SQL Database,None,Days
2016-02-01T00:00:00Z,0,Virtual Machines,1af1ffa0-3398-4d72-ad92-41de56d854cd,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,Standard_D1_v2 VM,None,Hours
